Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
33655,0.09,0.1344,0.4386,0.432,0.0002,0.0002,0.0002,0.0002
33308,0.297,0.293,0.0528,0.1206,0.093,0.0002,0.0002,0.0268
566909,0.2868,0.0844,0.493,0.146,0.352,0.0,0.0,0.2672
34359,0.17,0.1468,0.3882,0.3786,0.0002,0.0002,0.0002,0.0002
529310,0.349,0.2296,0.4484,0.456,0.0,0.0,0.0,0.0
34357,0.0002,0.2012,0.048,0.1936,0.0002,0.0002,0.0002,0.0002
34355,0.0374,0.0724,0.4432,0.2594,0.0002,0.0014,0.1752,0.0034
432590,0.4794,0.3122,0.4916,0.3472,0.0016,0.0,0.011,0.008
541503,0.1918,0.1222,0.2954,0.3256,0.2906,0.0,0.0,0.1086
541502,0.1392,0.2264,0.224,0.4618,0.0042,0.0,0.0,0.0
149438,0.158,0.428,0.2754,0.3818,0.3148,0.0,0.0024,0.2124
142317,0.2672,0.1408,0.2142,0.3338,0.1676,0.0,0.0004,0.1812
136862,0.189,0.2802,0.2414,0.2668,0.0006,0.0,0.0,0.0806
83103,0.2656,0.206,0.4678,0.4466,0.3618,0.0,0.0,0.015
83102,0.06,0.0124,0.0668,0.1766,0.0028,0.0006,0.0,0.3428
183422,0.0426,0.3958,0.2936,0.198,0.0002,0.0002,0.0002,0.0002
183421,0.3748,0.1408,0.065,0.2924,0.0114,0.0,0.0018,0.0126
34175,0.3486,0.362,0.2816,0.033,0.0002,0.0562,0.37,0.0002
548047,0.0846,0.323,0.014,0.1344,0.0002,0.0266,0.0002,0.0006
414651,0.3306,0.3998,0.3616,0.0632,0.0086,0.0036,0.1672,0.001
18159,0.444,0.2434,0.4874,0.3628,0.0002,0.4278,0.2504,0.0002
108159,0.2984,0.2296,0.1932,0.2522,0.0002,0.0096,0.193,0.0002
562590,0.471,0.3062,0.281,0.2116,0.1036,0.0,0.0,0.0748
91486,0.312,0.4716,0.4134,0.2492,0.1906,0.0,0.0,0.2316
72107,0.1998,0.4582,0.4224,0.316,0.0002,0.0398,0.12,0.0002
5757,0.2778,0.2304,0.0664,0.0122,0.4882,0.0,0.0,0.28
811895,0.3434,0.1618,0.4106,0.4642,0.0002,0.415,0.3392,0.0002
562143,0.2744,0.3786,0.3766,0.4648,0.0048,0.0014,0.0008,0.0226
280813,0.246,0.1248,0.4578,0.2388,0.0002,0.0,0.003,0.0206
117919,0.2506,0.1682,0.4386,0.0944,0.0008,0.0464,0.4152,0.0018
117918,0.2264,0.0636,0.4886,0.1068,0.0002,0.0002,0.0008,0.0002
117911,0.1366,0.3888,0.408,0.214,0.0002,0.4602,0.0958,0.0082
35227,0.0498,0.1138,0.2324,0.4438,0.0328,0.0,0.0,0.0668
35551,0.4218,0.3032,0.2288,0.0384,0.2246,0.0,0.0,0.071
35550,0.108,0.201,0.358,0.085,0.0,0.0,0.0,0.0
799694,0.249,0.2346,0.2644,0.3746,0.0002,0.0002,0.0002,0.0002
35559,0.276,0.0894,0.3848,0.2094,0.0002,0.0002,0.001,0.0002
799695,0.2028,0.222,0.3004,0.071,0.0002,0.0824,0.0872,0.0002
148141,0.3704,0.0318,0.274,0.0686,0.0,0.0,0.0,0.0
42477,0.0962,0.0854,0.1714,0.1656,0.0002,0.0002,0.0,0.0002
150238,0.2366,0.3136,0.3478,0.4514,0.2862,0.0,0.0,0.182
82476,0.0322,0.04,0.3124,0.4554,0.0002,0.0002,0.0002,0.0002
150231,0.492,0.1322,0.0848,0.1686,0.0,0.0,0.0,0.0002
51967,0.221,0.1344,0.0786,0.1448,0.0002,0.1956,0.1278,0.0002
150237,0.1138,0.3124,0.4388,0.2556,0.0002,0.0002,0.0114,0.0002
150235,0.2364,0.0576,0.0774,0.026,0.0102,0.0,0.0,0.038
537950,0.379,0.334,0.463,0.2944,0.3072,0.0,0.0,0.4656
812011,0.0412,0.3688,0.114,0.1086,0.0016,0.0,0.0018,0.078
279517,0.1982,0.2468,0.2708,0.3274,0.0002,0.0002,0.0002,0.0002
279515,0.2816,0.2414,0.33,0.192,0.2444,0.0,0.0,0.0146
279519,0.4186,0.446,0.2532,0.168,0.0036,0.2104,0.1154,0.0008
52430,0.4674,0.0112,0.202,0.1868,0.0002,0.0002,0.0002,0.0002
550246,0.453,0.3396,0.1828,0.2878,0.0016,0.0,0.0,0.0108
85083,0.096,0.165,0.1396,0.3864,0.0,0.0,0.0,0.0
74398,0.1746,0.477,0.4646,0.28,0.0002,0.015,0.0322,0.0002
51871,0.2602,0.0256,0.124,0.2182,0.1622,0.0,0.0,0.0868
297710,0.1038,0.376,0.4022,0.027,0.0002,0.0,0.0,0.0002
74397,0.3546,0.4636,0.3806,0.4614,0.0,0.0,0.0,0.0
298075,0.151,0.3514,0.1408,0.4814,0.0,0.0,0.0,0.0
535775,0.3478,0.3048,0.2886,0.4124,0.119,0.0,0.0,0.2904
535773,0.209,0.43,0.4658,0.2364,0.0002,0.0,0.0046,0.0002
535771,0.1908,0.1216,0.387,0.1016,0.0028,0.0,0.0,0.1888
295849,0.306,0.4184,0.212,0.4046,0.0,0.0,0.0,0.0
17247,0.0388,0.1852,0.0908,0.0268,0.0,0.0,0.0,0.0002
17246,0.3464,0.1466,0.27,0.0522,0.0,0.0,0.0,0.0
295846,0.4242,0.0148,0.0016,0.1962,0.0,0.0,0.0,0.0026
295845,0.0154,0.346,0.1834,0.198,0.0002,0.238,0.3202,0.0042
297574,0.1678,0.336,0.051,0.4066,0.0002,0.0002,0.0728,0.0002
107503,0.0938,0.2928,0.3636,0.1442,0.0002,0.2256,0.0914,0.0002
297577,0.2084,0.3598,0.1488,0.3168,0.0002,0.0002,0.0228,0.0002
297573,0.3062,0.2642,0.0944,0.1148,0.0,0.0,0.0,0.0
10735,0.3304,0.1028,0.1748,0.4114,0.0002,0.135,0.371,0.0002
297578,0.3618,0.4236,0.4548,0.3288,0.0,0.0,0.0,0.0
297579,0.2664,0.319,0.2164,0.3604,0.001,0.0,0.0,0.075
42479,0.2538,0.1602,0.2604,0.3478,0.0002,0.0002,0.0486,0.0002
173535,0.1788,0.348,0.0402,0.0542,0.0562,0.0,0.0,0.1918
173534,0.2008,0.0068,0.0826,0.1866,0.0002,0.0004,0.453,0.0004
173533,0.085,0.0108,0.1486,0.3326,0.0002,0.0002,0.057,0.0002
149150,0.4032,0.4548,0.1674,0.313,0.0,0.0,0.0,0.0004
26014,0.3052,0.2002,0.3178,0.4258,0.0,0.0,0.0,0.0
141421,0.4108,0.2678,0.3274,0.3662,0.0,0.0,0.0,0.0
435179,0.2784,0.3192,0.0644,0.1532,0.005,0.0,0.003,0.0222
9087,0.4856,0.3744,0.1916,0.0424,0.0112,0.0,0.0026,0.0028
9086,0.12,0.2282,0.37,0.2778,0.0002,0.3398,0.1328,0.0002
9085,0.1534,0.0558,0.4008,0.4574,0.0,0.0,0.0,0.0
9083,0.4058,0.0782,0.2286,0.3318,0.0,0.0,0.0,0.004
135917,0.2086,0.4468,0.4224,0.4176,0.0002,0.0058,0.4916,0.0002
147869,0.0076,0.2904,0.0812,0.2484,0.0,0.0,0.0,0.0
139925,0.469,0.385,0.069,0.1988,0.0002,0.2008,0.4844,0.0002
116135,0.4626,0.053,0.1756,0.2586,0.0154,0.0,0.0028,0.0114
281023,0.3406,0.3672,0.2774,0.0664,0.0052,0.1616,0.0192,0.0228
84686,0.3806,0.4896,0.018,0.015,0.0364,0.0,0.0002,0.0228
157047,0.3152,0.4664,0.4584,0.414,0.0002,0.0016,0.2406,0.0002
84684,0.1524,0.4418,0.3192,0.3424,0.0002,0.0002,0.0002,0.0002
84683,0.33,0.1046,0.1748,0.3182,0.0002,0.0,0.0048,0.0002
575059,0.1422,0.3714,0.0388,0.4176,0.0,0.0,0.0,0.0
2671,0.3428,0.2452,0.2774,0.341,0.0002,0.0002,0.0274,0.0002
551487,0.4148,0.0748,0.2994,0.0508,0.0418,0.0,0.0,0.0368
266957,0.0576,0.0714,0.0388,0.2174,0.0002,0.0002,0.0002,0.0002
2679,0.2198,0.286,0.4858,0.3778,0.0002,0.0002,0.07,0.0002
72111,0.169,0.3038,0.3658,0.201,0.0002,0.3582,0.2786,0.0002
528837,0.092,0.0512,0.098,0.1366,0.223,0.0,0.0,0.034
528782,0.1412,0.47,0.0024,0.0522,0.0,0.0,0.0,0.0
17061,0.0504,0.1068,0.0038,0.3354,0.0,0.0,0.0,0.0
104855,0.3036,0.498,0.1624,0.3748,0.0002,0.0002,0.0002,0.0002
18597,0.1812,0.2098,0.307,0.4026,0.0002,0.0002,0.0002,0.0002
172958,0.482,0.418,0.0436,0.0714,0.1948,0.0,0.0,0.0502
830071,0.3178,0.4288,0.2658,0.2496,0.0002,0.1006,0.3642,0.0026
33515,0.4252,0.08,0.1926,0.3988,0.0982,0.0,0.0,0.0038
543467,0.29,0.3064,0.486,0.212,0.0002,0.0,0.069,0.0002
33517,0.2808,0.3384,0.1568,0.4728,0.001,0.0,0.0,0.0
18043,0.4912,0.223,0.0632,0.1612,0.0,0.0,0.0,0.0
33511,0.3232,0.0728,0.0606,0.2752,0.0002,0.0,0.0,0.0002
543463,0.0998,0.0444,0.2916,0.3936,0.4066,0.0,0.0,0.0012
18046,0.0564,0.2476,0.182,0.428,0.0,0.0,0.0,0.0
18047,0.4788,0.4866,0.0708,0.1526,0.1166,0.0,0.0,0.1622
71724,0.023,0.3446,0.2608,0.199,0.289,0.0156,0.1552,0.0068
33519,0.33,0.223,0.1488,0.2388,0.0002,0.282,0.156,0.0002
33518,0.0454,0.1848,0.2326,0.0822,0.0002,0.0002,0.0002,0.0002
543469,0.2896,0.434,0.2042,0.0776,0.0014,0.0,0.0,0.001
3179,0.2494,0.3666,0.157,0.0196,0.0,0.0,0.0,0.0
17815,0.091,0.3266,0.0582,0.4548,0.0,0.0,0.0,0.0
17819,0.1224,0.456,0.0166,0.1548,0.0,0.0,0.0,0.0
51835,0.1666,0.4294,0.1328,0.2954,0.0002,0.0012,0.079,0.0002
156647,0.3726,0.3354,0.2662,0.1136,0.1686,0.0,0.0,0.0484
1166,0.1412,0.3786,0.0066,0.1626,0.0,0.0,0.0,0.0
1162,0.0994,0.2124,0.0726,0.3256,0.0,0.0,0.0,0.0
23535,0.334,0.1242,0.2936,0.0938,0.0002,0.1142,0.2592,0.0002
542751,0.0456,0.4744,0.4106,0.051,0.0,0.0,0.0,0.0
542750,0.237,0.3954,0.048,0.0058,0.0,0.0,0.0,0.0
296891,0.1028,0.2046,0.4316,0.4712,0.0058,0.4086,0.0,0.2268
76095,0.4474,0.1242,0.0374,0.2116,0.448,0.0,0.0,0.252
296549,0.369,0.2344,0.4846,0.3982,0.0002,0.0002,0.0002,0.0002
705438,0.3438,0.2984,0.3634,0.2492,0.1746,0.0,0.0002,0.4892
296540,0.0094,0.0682,0.3824,0.2282,0.0,0.0,0.0,0.0
266669,0.022,0.2226,0.061,0.1206,0.0002,0.0028,0.3062,0.0002
266661,0.0014,0.2868,0.1786,0.1256,0.0002,0.0002,0.0002,0.0002
34543,0.3084,0.1064,0.159,0.2786,0.0002,0.0002,0.0024,0.0002
34542,0.1758,0.0914,0.4972,0.4432,0.0002,0.0124,0.079,0.0002
34541,0.1886,0.1302,0.3454,0.1212,0.0002,0.0,0.0,0.0002
8557,0.0314,0.0916,0.4852,0.2996,0.0,0.0,0.0,0.0
552019,0.0036,0.4026,0.0028,0.3744,0.0002,0.0002,0.0006,0.0002
8558,0.0048,0.4716,0.0078,0.2364,0.0002,0.0002,0.0002,0.0002
8559,0.1046,0.387,0.213,0.4608,0.0002,0.0,0.0,0.0126
35767,0.1424,0.2448,0.3764,0.448,0.0002,0.166,0.3284,0.0002
19711,0.1622,0.252,0.2966,0.1942,0.0002,0.2562,0.0238,0.0014
170446,0.0842,0.474,0.306,0.1502,0.0002,0.0,0.0004,0.0242
52861,0.3152,0.4846,0.297,0.1206,0.0002,0.0,0.0148,0.0002
52862,0.3356,0.136,0.008,0.016,0.0002,0.004,0.1388,0.0002
52863,0.3036,0.2174,0.069,0.4974,0.0002,0.4262,0.4412,0.0002
144334,0.0522,0.3648,0.2048,0.3294,0.0002,0.0002,0.0002,0.0002
36095,0.3682,0.4868,0.3756,0.336,0.0002,0.375,0.47,0.0002
149934,0.1894,0.3482,0.3798,0.4412,0.0,0.0,0.0,0.0
543807,0.464,0.4588,0.1554,0.1752,0.0,0.0,0.0,0.0
164238,0.018,0.0654,0.4878,0.2184,0.0,0.0,0.0,0.0
107886,0.4794,0.3136,0.1744,0.1592,0.002,0.0,0.0068,0.0138
150171,0.4184,0.2116,0.143,0.0638,0.001,0.0,0.0,0.0014
150174,0.2122,0.3282,0.0806,0.1608,0.0,0.0,0.0,0.0
92895,0.3404,0.3172,0.4198,0.2,0.008,0.0006,0.1494,0.0018
43470,0.0432,0.3698,0.4724,0.089,0.0,0.0,0.0,0.0
43479,0.3204,0.2894,0.0566,0.3054,0.0116,0.0,0.0,0.052
5854,0.0338,0.1496,0.2524,0.1574,0.0,0.0,0.0,0.0
5855,0.208,0.0878,0.4256,0.3286,0.0002,0.0,0.0006,0.0002
5853,0.3598,0.4332,0.0958,0.033,0.0002,0.0,0.0068,0.0002
550523,0.3276,0.2754,0.4932,0.4326,0.0854,0.0,0.0,0.132
550527,0.4832,0.4938,0.3742,0.3852,0.162,0.0704,0.0134,0.0828
550525,0.106,0.4362,0.4892,0.075,0.2368,0.0,0.0008,0.0062
3775,0.3814,0.1314,0.248,0.3418,0.0002,0.0002,0.0014,0.0002
281238,0.151,0.4066,0.377,0.1828,0.0002,0.0046,0.107,0.063
17389,0.3992,0.4308,0.4466,0.4072,0.0002,0.0002,0.034,0.0002
41838,0.2024,0.4868,0.0114,0.0812,0.0002,0.0004,0.0054,0.0006
17383,0.0714,0.042,0.0594,0.0852,0.0376,0.0,0.0,0.2864
17387,0.4192,0.204,0.3658,0.4382,0.0472,0.0,0.0,0.1242
281237,0.089,0.4006,0.3132,0.097,0.1614,0.0,0.0,0.0
562846,0.3728,0.4204,0.0936,0.0634,0.002,0.0,0.0,0.0608
539879,0.4016,0.226,0.2206,0.4948,0.0002,0.0,0.0042,0.0002
19575,0.0718,0.0892,0.2982,0.177,0.1082,0.0,0.0,0.157
297388,0.4922,0.0192,0.1444,0.3878,0.0,0.0,0.0,0.0
101547,0.4994,0.3082,0.2988,0.3096,0.0002,0.0,0.0724,0.0002
533406,0.1772,0.3402,0.1904,0.3914,0.0,0.0,0.0,0.0
104063,0.0732,0.1712,0.2452,0.3712,0.0002,0.0638,0.0042,0.075
17030,0.3222,0.2802,0.1878,0.2152,0.07,0.0002,0.0002,0.0154
17032,0.3486,0.3358,0.1326,0.1926,0.0,0.0002,0.0002,0.0
17036,0.3386,0.1592,0.1422,0.0322,0.0,0.0,0.0,0.0
17038,0.1636,0.396,0.0744,0.0104,0.0,0.0,0.0,0.0
105,0.0424,0.121,0.4632,0.3576,0.0002,0.0002,0.0002,0.0002
828767,0.2208,0.1036,0.1616,0.1808,0.0136,0.0092,0.1688,0.0042
550383,0.3848,0.294,0.4746,0.2846,0.0006,0.0,0.1184,0.0392
146653,0.2146,0.0212,0.1104,0.074,0.0002,0.1038,0.1836,0.0002
135741,0.1184,0.3664,0.0304,0.364,0.0,0.0,0.0,0.0
809678,0.265,0.1824,0.4738,0.4378,0.0002,0.169,0.0508,0.0002
529550,0.2182,0.071,0.1918,0.3606,0.0,0.0,0.0,0.0
290267,0.191,0.2924,0.4088,0.201,0.0002,0.0028,0.0072,0.0002
290263,0.2492,0.4668,0.4494,0.464,0.0002,0.0004,0.0446,0.0002
16924,0.155,0.2808,0.3654,0.1592,0.0,0.0002,0.0002,0.0
16927,0.3058,0.4392,0.0258,0.0238,0.0,0.0,0.0,0.0
16926,0.4952,0.2104,0.479,0.2542,0.0,0.0,0.0006,0.0
557710,0.3114,0.471,0.4878,0.4008,0.0,0.0,0.0,0.0
297965,0.4802,0.2326,0.0824,0.275,0.4322,0.0,0.0,0.1602
557715,0.0008,0.4628,0.1232,0.063,0.0002,0.0002,0.0008,0.0168
7263,0.42,0.1784,0.3204,0.4104,0.0002,0.0,0.0,0.0012
7262,0.2276,0.0074,0.1272,0.1264,0.0002,0.4606,0.206,0.0002
6205,0.0078,0.4038,0.0002,0.2396,0.0,0.0,0.0,0.0
568039,0.1174,0.405,0.158,0.0352,0.0076,0.0,0.0056,0.0042
552382,0.2238,0.2582,0.1364,0.169,0.0006,0.3046,0.0572,0.0824
6807,0.3314,0.4942,0.0024,0.2774,0.3736,0.0,0.0,0.3754
295529,0.1148,0.1364,0.0232,0.463,0.0,0.0,0.0,0.0
836558,0.0566,0.1674,0.075,0.2588,0.0002,0.0002,0.0002,0.0002
17062,0.2156,0.4198,0.2504,0.4972,0.0,0.0,0.0,0.0
836553,0.1402,0.097,0.2626,0.341,0.0006,0.0182,0.0448,0.0782
836554,0.0582,0.1538,0.0072,0.0624,0.0002,0.0002,0.0014,0.0002
420589,0.3422,0.466,0.3598,0.4968,0.0002,0.003,0.0564,0.0006
836556,0.0014,0.0318,0.3286,0.0854,0.0002,0.0002,0.0002,0.0002
8838,0.2148,0.4696,0.0684,0.243,0.0002,0.0002,0.0002,0.0002
280123,0.1966,0.4064,0.1114,0.0294,0.0,0.0,0.0,0.0
18927,0.2454,0.3886,0.4058,0.176,0.0002,0.0,0.0026,0.0002
17066,0.4372,0.1874,0.1042,0.3962,0.0002,0.0002,0.0004,0.0002
83295,0.2996,0.3894,0.2964,0.0276,0.0118,0.0,0.0052,0.0326
83291,0.1512,0.4924,0.0166,0.2964,0.0002,0.0008,0.0754,0.0002
575142,0.2276,0.0428,0.3074,0.1628,0.0084,0.0,0.0108,0.0144
116063,0.127,0.3554,0.1162,0.0026,0.0002,0.3394,0.3374,0.0002
271404,0.0906,0.34,0.4298,0.0836,0.0,0.0022,0.0378,0.0
271155,0.208,0.4114,0.075,0.1192,0.0034,0.0,0.0006,0.1084
157151,0.2298,0.4368,0.3542,0.2138,0.0252,0.0,0.1282,0.0206
33894,0.4674,0.2716,0.1132,0.3408,0.0002,0.0002,0.0002,0.0002
157150,0.2366,0.4698,0.1092,0.0952,0.0002,0.21,0.296,0.0002
273374,0.2048,0.2106,0.2126,0.245,0.0002,0.0094,0.0004,0.0108
273373,0.0726,0.243,0.473,0.2192,0.0002,0.0002,0.1038,0.0002
414679,0.477,0.3838,0.451,0.4186,0.115,0.0,0.0028,0.0772
414670,0.179,0.3558,0.2424,0.3374,0.2474,0.0,0.0,0.218
533247,0.4286,0.3762,0.3422,0.473,0.0086,0.1484,0.0018,0.0072
280783,0.23,0.3364,0.0584,0.0504,0.09,0.0,0.0,0.1522
280782,0.1112,0.0168,0.3502,0.0264,0.0002,0.0,0.0,0.0072
280781,0.3582,0.345,0.2506,0.1404,0.0002,0.0002,0.0002,0.0002
8765,0.055,0.3486,0.0002,0.0644,0.252,0.0,0.0,0.0004
269535,0.3138,0.3228,0.3094,0.4224,0.025,0.0,0.0,0.105
76407,0.3992,0.4874,0.196,0.2954,0.2072,0.0,0.0,0.349
685,0.1724,0.4068,0.1376,0.0804,0.0,0.0,0.0,0.0
684,0.1804,0.2642,0.231,0.251,0.0,0.0,0.0,0.0
687,0.4352,0.171,0.402,0.1244,0.0002,0.0,0.0,0.0002
686,0.3726,0.2714,0.117,0.4134,0.0002,0.0002,0.0002,0.0002
50894,0.2722,0.2292,0.4848,0.4818,0.0002,0.0066,0.0446,0.0002
603038,0.3568,0.3316,0.4674,0.4584,0.0012,0.0038,0.0544,0.011
183406,0.124,0.1328,0.2362,0.2544,0.0002,0.0002,0.0002,0.0002
34158,0.4572,0.084,0.2892,0.3254,0.0806,0.0,0.0,0.1148
72382,0.4562,0.0442,0.308,0.1534,0.3998,0.0,0.0,0.2882
38350,0.315,0.4558,0.179,0.153,0.3202,0.0,0.0,0.3646
681630,0.247,0.0546,0.046,0.0216,0.0002,0.1658,0.4732,0.0002
541123,0.0002,0.1456,0.2542,0.039,0.0002,0.0002,0.0166,0.3738
541129,0.0106,0.2724,0.2884,0.1006,0.4034,0.014,0.1868,0.0
165291,0.2368,0.4846,0.0954,0.2564,0.0002,0.2876,0.171,0.0002
23277,0.0374,0.159,0.2382,0.3376,0.0002,0.3916,0.0716,0.0002
165294,0.2658,0.2988,0.1892,0.2664,0.0002,0.0,0.0024,0.0014
268892,0.0116,0.394,0.1372,0.1982,0.0032,0.003,0.0246,0.1306
109262,0.2182,0.043,0.364,0.1576,0.0002,0.3054,0.3498,0.0002
19383,0.4752,0.1432,0.4246,0.4002,0.0002,0.0,0.1208,0.0006
560831,0.4878,0.4634,0.038,0.0794,0.0002,0.066,0.124,0.005
6781,0.2502,0.0644,0.3756,0.1826,0.0002,0.0,0.0004,0.004
6783,0.1824,0.4638,0.372,0.2192,0.0002,0.0112,0.34,0.0002
6782,0.2652,0.2922,0.4444,0.3434,0.0002,0.0572,0.0188,0.0002
88383,0.2528,0.148,0.1482,0.3234,0.0122,0.0004,0.297,0.0826
17001,0.2822,0.0414,0.1342,0.1414,0.249,0.0,0.054,0.3606
82988,0.0002,0.1776,0.462,0.0062,0.1038,0.0766,0.3022,0.0
279533,0.392,0.1992,0.281,0.2498,0.0002,0.2522,0.4488,0.0002
279534,0.4672,0.2238,0.1372,0.1928,0.0002,0.0002,0.0002,0.0002
279535,0.2602,0.2962,0.1356,0.4502,0.0002,0.0014,0.0088,0.0052
557549,0.32,0.152,0.3462,0.2514,0.1054,0.0,0.0,0.3234
557547,0.0184,0.3542,0.0712,0.1246,0.0002,0.0002,0.0,0.0174
16718,0.4934,0.278,0.1372,0.315,0.0,0.0,0.0,0.0
16716,0.3924,0.1358,0.4502,0.2616,0.0,0.0,0.0,0.0
576659,0.1816,0.0962,0.2192,0.2924,0.0,0.0,0.0,0.0
535710,0.391,0.0036,0.3082,0.0322,0.093,0.0,0.0,0.0402
22495,0.3032,0.2574,0.0232,0.1346,0.001,0.0002,0.0646,0.005
51607,0.1484,0.479,0.0028,0.0876,0.0002,0.2494,0.4106,0.0002
297598,0.267,0.3726,0.339,0.3522,0.001,0.0,0.0,0.1446
297597,0.1172,0.18,0.2296,0.0408,0.1028,0.0,0.0008,0.0288
297595,0.2764,0.4456,0.4894,0.3676,0.1782,0.0,0.0,0.474
297591,0.3294,0.4776,0.0656,0.0204,0.017,0.0,0.0042,0.002
173550,0.1008,0.0022,0.0746,0.3794,0.0002,0.0002,0.0066,0.0002
305758,0.393,0.3136,0.4576,0.2742,0.1156,0.0,0.0,0.011
269551,0.0644,0.3878,0.3664,0.3572,0.0002,0.0002,0.015,0.0002
150619,0.1008,0.1392,0.048,0.189,0.0,0.0,0.0,0.0
26039,0.2382,0.4686,0.1434,0.455,0.0086,0.0,0.0,0.0476
605342,0.2146,0.2368,0.4578,0.4286,0.0104,0.0,0.0002,0.1928
17004,0.1364,0.3064,0.4154,0.062,0.0,0.0,0.0,0.0
575075,0.187,0.174,0.4988,0.445,0.0098,0.0,0.0,0.3892
575077,0.3336,0.1868,0.178,0.4212,0.0002,0.0,0.001,0.0116
575078,0.442,0.074,0.395,0.2146,0.2492,0.0,0.0,0.1904
575079,0.2746,0.1692,0.2526,0.276,0.0002,0.0012,0.0674,0.0002
281004,0.4792,0.015,0.3478,0.3574,0.0,0.0,0.0,0.0
281003,0.3794,0.4596,0.3776,0.0706,0.427,0.0,0.0,0.265
38511,0.2198,0.0234,0.183,0.4582,0.0002,0.0002,0.0002,0.0002
808423,0.347,0.425,0.4366,0.2764,0.2114,0.0,0.0152,0.1342
534990,0.338,0.1594,0.438,0.4378,0.0002,0.0,0.0018,0.0002
99180,0.0014,0.252,0.1612,0.036,0.1666,0.0,0.0,0.0
295738,0.4368,0.4008,0.453,0.4474,0.001,0.0,0.0048,0.0122
295739,0.0526,0.2188,0.4064,0.4624,0.0002,0.0,0.0004,0.0864
295734,0.0002,0.2838,0.2072,0.0908,0.0,0.0,0.0,0.0
70127,0.2282,0.394,0.372,0.2668,0.0002,0.0002,0.0002,0.0002
10719,0.1572,0.1538,0.0814,0.0972,0.0002,0.0,0.0,0.025
799646,0.4142,0.1208,0.3412,0.408,0.0002,0.0002,0.0002,0.0002
71837,0.076,0.3086,0.382,0.2294,0.0,0.0,0.0,0.0478
38631,0.4094,0.255,0.1848,0.084,0.0002,0.0002,0.0002,0.0002
157390,0.3766,0.109,0.4656,0.2912,0.0002,0.0,0.0042,0.0106
38637,0.245,0.3838,0.448,0.4262,0.0004,0.0,0.0002,0.0004
157399,0.457,0.142,0.4718,0.2554,0.0002,0.3608,0.4298,0.0002
530750,0.2118,0.2946,0.4358,0.4608,0.0,0.0,0.0,0.062
268603,0.1504,0.4258,0.4276,0.1766,0.0,0.0,0.0,0.003
268606,0.0828,0.4956,0.2638,0.4208,0.0,0.0,0.0,0.0
44255,0.4122,0.0196,0.3178,0.015,0.0002,0.0,0.001,0.0002
148622,0.0084,0.118,0.2844,0.0368,0.0,0.0,0.0,0.0
534190,0.4068,0.3964,0.0826,0.0418,0.0002,0.0,0.0,0.0014
280669,0.1664,0.4224,0.4578,0.2584,0.0002,0.0614,0.2976,0.0004
33535,0.3442,0.3282,0.3372,0.3172,0.0002,0.083,0.0134,0.0002
71741,0.1228,0.4436,0.0434,0.4356,0.0924,0.0,0.0,0.2712
17838,0.071,0.456,0.0196,0.247,0.35,0.0,0.0,0.0154
17839,0.1362,0.2284,0.0144,0.065,0.051,0.0,0.0,0.322
530637,0.1598,0.272,0.296,0.4974,0.0002,0.0,0.0,0.0102
530639,0.3654,0.4252,0.0156,0.0338,0.1284,0.0,0.0,0.0404
17831,0.1636,0.0184,0.484,0.2534,0.0,0.0,0.0,0.0
17835,0.0022,0.3842,0.0012,0.2482,0.0002,0.0002,0.003,0.0002
156622,0.1538,0.2086,0.4358,0.2808,0.0486,0.0,0.0,0.4824
270949,0.4516,0.0078,0.1942,0.2074,0.3248,0.0,0.0,0.4658
183230,0.0924,0.2276,0.3034,0.2002,0.0002,0.0188,0.0164,0.015
137851,0.4236,0.2258,0.063,0.2758,0.0002,0.3958,0.297,0.0002
137853,0.2962,0.4306,0.3286,0.2568,0.0002,0.0,0.0056,0.0074
137854,0.0106,0.065,0.1304,0.0218,0.0002,0.326,0.0042,0.0002
137855,0.0698,0.1494,0.1776,0.1492,0.0002,0.4796,0.1192,0.001
23519,0.0116,0.0054,0.0184,0.0226,0.023,0.0,0.0808,0.0002
272814,0.42,0.4054,0.2406,0.2178,0.0216,0.0,0.0002,0.105
272815,0.4214,0.1358,0.45,0.3262,0.4074,0.0,0.0,0.276
272812,0.2648,0.2362,0.3332,0.115,0.0,0.0,0.0,0.0
136108,0.0002,0.0644,0.0022,0.1448,0.0,0.0,0.0,0.0
136105,0.022,0.1282,0.4694,0.2994,0.3064,0.0,0.0,0.0
136106,0.119,0.3754,0.0866,0.4978,0.0002,0.0002,0.0002,0.0002
136101,0.1964,0.4318,0.0136,0.2794,0.0,0.0,0.0,0.0
136102,0.0012,0.3902,0.039,0.049,0.429,0.0,0.0,0.0
75837,0.012,0.2854,0.014,0.2986,0.0,0.0,0.0,0.0
552123,0.333,0.0096,0.4234,0.191,0.0002,0.0542,0.2552,0.0032
268862,0.1062,0.3788,0.3244,0.255,0.0,0.0,0.0,0.0
532905,0.0666,0.3888,0.0342,0.3764,0.0,0.0,0.0,0.0
552039,0.338,0.151,0.2392,0.083,0.0002,0.0446,0.262,0.0002
552038,0.382,0.1036,0.4142,0.1656,0.0002,0.0,0.0002,0.0002
532901,0.04,0.2354,0.1388,0.0996,0.0002,0.0002,0.0168,0.2414
629150,0.3494,0.2542,0.3018,0.3484,0.0002,0.2828,0.4016,0.0002
