Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
559180,0.4016,0.169,0.0336,0.238,0.0002,0.0,0.0394,0.0002
559187,0.0166,0.3772,0.0668,0.0756,0.0,0.0002,0.0004,0.0
150107,0.2818,0.2544,0.0952,0.429,0.0002,0.0002,0.0002,0.0002
303966,0.0452,0.3196,0.0712,0.0044,0.1158,0.0,0.0,0.0
174807,0.4528,0.4002,0.2478,0.2942,0.0002,0.4942,0.2174,0.0014
551514,0.126,0.3684,0.1542,0.411,0.0014,0.0046,0.0032,0.2052
170471,0.4438,0.013,0.0522,0.2182,0.0002,0.0316,0.101,0.0002
533189,0.147,0.1192,0.0354,0.4726,0.0002,0.0004,0.126,0.0002
5869,0.1404,0.2998,0.294,0.1138,0.0002,0.3564,0.2048,0.0002
266925,0.0228,0.34,0.0716,0.3728,0.0,0.0,0.0,0.0
533181,0.4262,0.4572,0.34,0.4552,0.0,0.0,0.0,0.0
5863,0.4268,0.1086,0.483,0.121,0.0002,0.0002,0.0002,0.0002
281241,0.3226,0.1584,0.074,0.4242,0.0002,0.0002,0.0002,0.0002
551662,0.4564,0.2142,0.4884,0.3518,0.0002,0.0,0.1112,0.0002
281243,0.068,0.2144,0.4174,0.2784,0.0002,0.1272,0.1912,0.0002
281242,0.1736,0.4624,0.1728,0.4374,0.1048,0.0,0.0,0.3162
17359,0.0618,0.3334,0.3876,0.2122,0.395,0.0,0.0,0.05
17358,0.053,0.1358,0.0406,0.0854,0.0002,0.0026,0.0032,0.0002
17609,0.0036,0.2412,0.1268,0.1768,0.0,0.467,0.02,0.0
281246,0.1516,0.4818,0.2008,0.4732,0.0,0.0,0.0,0.0
17607,0.007,0.1426,0.2094,0.2262,0.0,0.0,0.0,0.0
17606,0.0552,0.142,0.1034,0.0354,0.0002,0.0166,0.0,0.0002
17605,0.0256,0.3808,0.0604,0.3052,0.0,0.0,0.0,0.0
17356,0.0,0.4474,0.0172,0.0222,0.0002,0.0002,0.0002,0.0002
17351,0.34,0.2802,0.2744,0.4206,0.0,0.0,0.0,0.0
17350,0.0242,0.4608,0.2558,0.0946,0.0012,0.0156,0.1378,0.2248
17353,0.0006,0.1728,0.0672,0.204,0.0,0.0894,0.0158,0.0
2188,0.0066,0.2628,0.153,0.021,0.4132,0.0,0.0,0.0
533454,0.051,0.3114,0.1178,0.3856,0.0002,0.0076,0.0172,0.0002
314347,0.1458,0.0772,0.2136,0.271,0.0002,0.0224,0.0018,0.0002
539806,0.273,0.2974,0.0284,0.022,0.0002,0.0634,0.342,0.0002
314349,0.0898,0.3858,0.3362,0.3016,0.0052,0.0,0.4598,0.0002
104039,0.4096,0.1344,0.0714,0.4454,0.0002,0.0002,0.0002,0.0002
27230,0.3274,0.2338,0.4774,0.1558,0.4202,0.0,0.0,0.2938
140198,0.0236,0.2464,0.078,0.0286,0.0,0.003,0.0128,0.0
140197,0.0334,0.3282,0.4094,0.0068,0.0,0.0,0.0132,0.2488
6455,0.1596,0.282,0.221,0.4152,0.0,0.0,0.0,0.0398
558281,0.2486,0.4786,0.2658,0.087,0.0002,0.0018,0.0002,0.0002
27238,0.4954,0.2522,0.4204,0.361,0.0002,0.0002,0.0006,0.0002
140190,0.1512,0.1518,0.2972,0.4328,0.0002,0.082,0.2052,0.0002
154334,0.2882,0.185,0.1138,0.0548,0.0002,0.3384,0.3138,0.0002
154333,0.4768,0.1136,0.3214,0.0362,0.0002,0.0002,0.0002,0.0002
159,0.0118,0.3092,0.0008,0.2094,0.0002,0.204,0.2962,0.0002
158,0.0054,0.4344,0.0018,0.4614,0.0002,0.0,0.0,0.0002
25563,0.0186,0.1846,0.2974,0.0274,0.0002,0.0,0.0,0.0002
6459,0.0182,0.098,0.3178,0.0362,0.0002,0.0,0.0,0.483
25567,0.284,0.0992,0.322,0.452,0.0002,0.0,0.0022,0.0002
25565,0.1394,0.3914,0.3544,0.4018,0.0002,0.0062,0.0632,0.0002
146669,0.1188,0.4722,0.3722,0.2416,0.0002,0.0002,0.445,0.0002
148428,0.0038,0.2624,0.1058,0.1752,0.0272,0.0002,0.0002,0.0002
87454,0.2522,0.2042,0.0656,0.075,0.0004,0.0,0.0,0.004
559327,0.1198,0.258,0.4594,0.1556,0.0228,0.2566,0.0,0.3868
559325,0.062,0.4232,0.2494,0.009,0.0002,0.0,0.0,0.017
559323,0.239,0.3014,0.3822,0.3452,0.0,0.0,0.0,0.0
559452,0.1458,0.1038,0.0534,0.2868,0.0,0.0,0.0,0.0
6188,0.0,0.1074,0.0112,0.0954,0.0,0.1152,0.0514,0.0
2726,0.027,0.387,0.0764,0.2822,0.0002,0.0716,0.0092,0.0002
290235,0.1184,0.4998,0.453,0.1574,0.0002,0.0,0.0062,0.0002
290238,0.2344,0.4792,0.2114,0.3726,0.0008,0.0008,0.0,0.0188
9191,0.3334,0.0216,0.3058,0.0776,0.0002,0.0,0.0,0.0002
9195,0.075,0.3926,0.3728,0.2196,0.0254,0.0,0.0,0.0004
7230,0.3884,0.3582,0.2238,0.248,0.0002,0.1036,0.2054,0.0002
7231,0.1714,0.4856,0.2852,0.03,0.0002,0.0168,0.083,0.0002
9199,0.489,0.4304,0.372,0.3618,0.0002,0.0,0.0128,0.0002
9198,0.0484,0.448,0.4646,0.1002,0.0002,0.0002,0.0002,0.0002
39807,0.002,0.0068,0.2134,0.4658,0.0002,0.0,0.0004,0.0002
298219,0.347,0.4782,0.483,0.4662,0.0002,0.0,0.0,0.003
809422,0.1044,0.4898,0.0458,0.3576,0.0002,0.0,0.0,0.0002
278924,0.0016,0.4706,0.0056,0.3214,0.0,0.1584,0.2974,0.0
6239,0.0628,0.2854,0.3324,0.0588,0.2288,0.0,0.0,0.0336
6238,0.1664,0.0988,0.2166,0.0834,0.0002,0.152,0.0142,0.0002
6237,0.2868,0.0418,0.2354,0.3996,0.0308,0.0,0.0,0.0
6231,0.1638,0.2216,0.361,0.0786,0.0002,0.0002,0.0002,0.0002
297642,0.1376,0.2994,0.3884,0.1608,0.0002,0.0,0.0,0.0002
36587,0.0044,0.3528,0.1132,0.1734,0.0002,0.0004,0.0216,0.0002
70367,0.02,0.0416,0.0516,0.163,0.0274,0.0,0.2222,0.0006
36583,0.0386,0.4972,0.4462,0.1344,0.0002,0.038,0.0254,0.0002
297641,0.3956,0.2922,0.2902,0.4046,0.0002,0.0,0.0,0.0002
271388,0.0004,0.2502,0.0026,0.4574,0.0,0.0776,0.0726,0.0
8862,0.0014,0.368,0.291,0.0272,0.451,0.0002,0.001,0.0002
8863,0.2406,0.2262,0.3168,0.4012,0.3156,0.0,0.0,0.0
8861,0.2266,0.3428,0.4544,0.3666,0.002,0.0,0.0,0.0
8869,0.0028,0.2958,0.0416,0.0166,0.1428,0.0022,0.0176,0.0002
84719,0.0558,0.1278,0.0226,0.1802,0.0002,0.0002,0.0002,0.0002
84718,0.0724,0.1832,0.0016,0.3334,0.0002,0.0056,0.0042,0.0002
84715,0.1762,0.247,0.3488,0.0486,0.0002,0.0178,0.0832,0.0002
84717,0.478,0.304,0.2836,0.156,0.0002,0.0328,0.3688,0.0002
84711,0.0136,0.2728,0.1484,0.044,0.0004,0.0018,0.4786,0.0002
34031,0.1358,0.4486,0.31,0.0838,0.0002,0.0,0.0,0.0002
271166,0.3806,0.2224,0.2576,0.2706,0.0,0.0,0.0,0.0
271164,0.289,0.1464,0.06,0.117,0.0,0.3254,0.0004,0.0
271162,0.4902,0.311,0.222,0.3222,0.0418,0.0,0.0,0.0172
547534,0.3344,0.4274,0.4348,0.2324,0.0204,0.0014,0.0,0.0232
2094,0.0478,0.2684,0.4604,0.1104,0.0,0.0,0.0,0.0
138302,0.01,0.204,0.444,0.0488,0.0002,0.0062,0.0012,0.0002
576101,0.474,0.491,0.0878,0.162,0.0032,0.0,0.0,0.0052
169630,0.0294,0.1628,0.2994,0.0234,0.0002,0.1348,0.0346,0.0002
551987,0.0376,0.319,0.0434,0.4542,0.0002,0.0002,0.0002,0.0002
699550,0.0602,0.4316,0.2246,0.169,0.0022,0.0,0.0,0.1548
267068,0.3342,0.3862,0.2086,0.1632,0.0,0.0,0.0,0.0
137309,0.4478,0.0426,0.0558,0.3946,0.0,0.0,0.0,0.0
267067,0.3164,0.1752,0.2714,0.4188,0.121,0.0,0.0,0.347
267066,0.1248,0.1414,0.284,0.2646,0.0,0.0,0.0,0.0
33957,0.0016,0.4776,0.0302,0.1236,0.0,0.0,0.0,0.0
33951,0.02,0.2414,0.2682,0.0292,0.0,0.0,0.0,0.0
33950,0.4162,0.3868,0.37,0.472,0.0,0.0,0.0,0.0
562526,0.2684,0.1284,0.2328,0.4048,0.0002,0.0,0.0,0.0006
562527,0.1026,0.3846,0.4856,0.207,0.004,0.0106,0.0,0.1792
33958,0.441,0.1682,0.0296,0.2376,0.0,0.0,0.0,0.0
17980,0.0386,0.2786,0.323,0.041,0.0,0.0,0.0,0.0
17982,0.2602,0.3216,0.4016,0.4876,0.0,0.0,0.0,0.0
17983,0.29,0.106,0.2948,0.447,0.3998,0.0,0.0,0.033
533213,0.1068,0.476,0.3264,0.0644,0.0002,0.0,0.009,0.0002
533211,0.2252,0.2086,0.0264,0.4648,0.0,0.0,0.0,0.0
533215,0.1024,0.1644,0.3266,0.3852,0.0018,0.0,0.0,0.426
15583,0.458,0.11,0.444,0.2466,0.0002,0.0,0.0034,0.0002
34981,0.003,0.32,0.0362,0.2716,0.1574,0.0002,0.0002,0.0002
144990,0.4674,0.4148,0.4436,0.416,0.0486,0.0,0.0,0.1848
529439,0.4552,0.07,0.1974,0.4866,0.009,0.0068,0.4634,0.019
529438,0.3632,0.1472,0.2088,0.443,0.1604,0.0396,0.259,0.3468
547182,0.4112,0.3476,0.3216,0.1664,0.0666,0.0,0.0,0.033
529343,0.116,0.435,0.2502,0.0134,0.003,0.0,0.0008,0.0002
8734,0.0,0.2842,0.0722,0.0092,0.001,0.0002,0.0002,0.0002
529436,0.0778,0.4692,0.031,0.454,0.0338,0.3896,0.468,0.1852
288727,0.13,0.3758,0.4216,0.467,0.0002,0.0016,0.2928,0.0002
35054,0.0176,0.3224,0.3736,0.1218,0.0002,0.2738,0.1378,0.0002
35055,0.1106,0.3276,0.4672,0.2894,0.0002,0.2338,0.1916,0.0002
35053,0.175,0.2558,0.0638,0.4702,0.0002,0.0,0.0,0.0002
549695,0.2196,0.2264,0.2814,0.4078,0.0002,0.0894,0.0078,0.004
549692,0.1172,0.249,0.1126,0.283,0.0002,0.0002,0.0002,0.0002
549690,0.0836,0.4958,0.38,0.0156,0.227,0.1428,0.2202,0.0004
8831,0.3508,0.1568,0.4262,0.0554,0.0002,0.2486,0.2266,0.0002
38381,0.0188,0.2948,0.1268,0.136,0.0002,0.0,0.0,0.4444
38383,0.0334,0.4392,0.3636,0.1034,0.0002,0.0,0.0,0.0002
547230,0.4254,0.41,0.4814,0.3738,0.2676,0.0,0.0,0.3464
35278,0.0742,0.4298,0.2178,0.3054,0.0002,0.0,0.0,0.0002
33853,0.0638,0.4456,0.0884,0.3176,0.0,0.0,0.0,0.0
533663,0.135,0.2142,0.1558,0.2712,0.0,0.0,0.0,0.0
533662,0.0358,0.1232,0.0092,0.1516,0.0,0.0,0.0,0.0
23246,0.1894,0.3122,0.4378,0.3358,0.0002,0.0,0.0,0.0002
830183,0.1506,0.2514,0.2234,0.2174,0.0002,0.0,0.41,0.0002
533548,0.0004,0.4602,0.0016,0.3948,0.0,0.3996,0.4698,0.0
279097,0.0182,0.3972,0.2516,0.0958,0.0,0.0,0.0002,0.0
279091,0.0738,0.26,0.3012,0.131,0.1488,0.0,0.0,0.0032
266557,0.0914,0.3672,0.3614,0.065,0.0002,0.0002,0.0002,0.0002
153054,0.4912,0.2448,0.033,0.0676,0.0002,0.0138,0.0132,0.0002
576063,0.3224,0.3462,0.0472,0.0278,0.046,0.0,0.0,0.0812
576060,0.27,0.3322,0.2248,0.3586,0.0,0.0,0.0,0.0
6759,0.2098,0.143,0.223,0.107,0.0002,0.0002,0.0002,0.0002
6750,0.095,0.1654,0.3044,0.051,0.0002,0.1936,0.3736,0.0002
6751,0.268,0.0348,0.4708,0.0218,0.0002,0.0002,0.0002,0.0002
279899,0.0824,0.1136,0.1092,0.118,0.0002,0.0002,0.0002,0.0002
9943,0.1508,0.1774,0.2662,0.2634,0.0002,0.0,0.0,0.0002
9947,0.4968,0.4386,0.1566,0.2818,0.1584,0.0,0.0,0.2796
35583,0.135,0.2124,0.3452,0.4378,0.0002,0.3904,0.3896,0.0002
9949,0.0066,0.2928,0.4046,0.077,0.0002,0.0472,0.192,0.0002
51807,0.3394,0.352,0.423,0.378,0.0002,0.048,0.04,0.0002
51806,0.3352,0.1348,0.098,0.2528,0.0002,0.4062,0.1498,0.0002
19935,0.3754,0.3142,0.173,0.2262,0.0002,0.0,0.1048,0.0002
165869,0.4978,0.0676,0.1928,0.344,0.081,0.0,0.0,0.1302
16745,0.0,0.1708,0.0038,0.1688,0.0,0.0002,0.0002,0.1838
51802,0.2268,0.4256,0.462,0.1512,0.0002,0.0002,0.0002,0.0002
51801,0.0516,0.4486,0.4668,0.0162,0.0002,0.0002,0.0002,0.0002
16749,0.0018,0.4998,0.1828,0.0292,0.0,0.4424,0.4948,0.3866
139689,0.0026,0.4022,0.0212,0.0886,0.0,0.0246,0.4074,0.179
238,0.0002,0.1424,0.0002,0.0188,0.0002,0.0002,0.0002,0.0002
239,0.0002,0.3654,0.0016,0.05,0.0002,0.0024,0.0002,0.0002
531102,0.3882,0.347,0.0274,0.0544,0.0,0.0,0.0,0.0
237,0.0006,0.2456,0.0002,0.2494,0.0002,0.0306,0.447,0.0002
576606,0.0622,0.243,0.1894,0.1044,0.0002,0.0836,0.0424,0.0002
576607,0.1132,0.0622,0.361,0.4326,0.0028,0.0,0.0,0.0466
563943,0.1714,0.1506,0.0878,0.2982,0.386,0.0,0.0,0.04
21871,0.0042,0.4374,0.0162,0.2292,0.0002,0.2254,0.0,0.0002
21870,0.0052,0.0778,0.0252,0.4636,0.0002,0.0002,0.0034,0.0002
290487,0.3644,0.4742,0.397,0.2792,0.1348,0.0,0.0,0.0404
26062,0.0436,0.219,0.43,0.129,0.0,0.0,0.0,0.4256
281582,0.1266,0.3572,0.393,0.1922,0.0002,0.251,0.4404,0.0002
281581,0.087,0.3044,0.449,0.2544,0.0002,0.0512,0.426,0.0002
84382,0.4362,0.0104,0.0532,0.1668,0.0002,0.0002,0.017,0.0002
281055,0.4004,0.3912,0.3766,0.275,0.0002,0.0006,0.0172,0.0054
157038,0.2996,0.3168,0.0506,0.1686,0.0758,0.0,0.0,0.2554
5070,0.0236,0.4796,0.4386,0.028,0.0002,0.0938,0.0446,0.0002
547431,0.2378,0.4944,0.2996,0.1742,0.0,0.0,0.0,0.0006
70111,0.4018,0.3596,0.2364,0.4612,0.0002,0.2518,0.2298,0.0002
563947,0.4064,0.4664,0.439,0.3008,0.0002,0.0,0.0,0.009
547438,0.4914,0.4402,0.3524,0.4636,0.27,0.0,0.0,0.147
9566,0.113,0.2894,0.206,0.1084,0.0002,0.0002,0.001,0.0002
933,0.024,0.404,0.1416,0.1448,0.351,0.0942,0.3628,0.0002
934,0.033,0.4906,0.4398,0.0144,0.0,0.0,0.0002,0.0
104807,0.1556,0.3532,0.3568,0.1726,0.0002,0.0002,0.0002,0.0002
33094,0.0,0.3472,0.0046,0.0838,0.0,0.0022,0.0018,0.0
33727,0.146,0.059,0.3292,0.2106,0.0002,0.0,0.0,0.0002
18567,0.0014,0.0594,0.0,0.211,0.1098,0.0002,0.0002,0.0002
33723,0.0004,0.0152,0.192,0.3022,0.0002,0.0032,0.3246,0.0002
117854,0.2358,0.3508,0.3032,0.334,0.0002,0.0002,0.0002,0.0002
33358,0.0024,0.2524,0.0368,0.3608,0.0,0.0,0.0,0.0
38606,0.108,0.1172,0.0538,0.3424,0.3756,0.0,0.0,0.0094
146126,0.081,0.353,0.2054,0.1992,0.0158,0.0,0.0502,0.0042
543438,0.3264,0.4992,0.2146,0.109,0.2058,0.0,0.0,0.4562
612959,0.4362,0.1876,0.1766,0.4242,0.0002,0.1064,0.1964,0.0002
543435,0.349,0.4618,0.332,0.4776,0.0002,0.044,0.0226,0.0002
574357,0.033,0.2878,0.083,0.006,0.0004,0.0,0.1868,0.2176
39630,0.43,0.12,0.1464,0.3948,0.0,0.0,0.0,0.0
564318,0.0472,0.354,0.1508,0.2084,0.0004,0.0,0.0,0.084
828279,0.0632,0.1606,0.0152,0.004,0.0016,0.0,0.0324,0.0002
9389,0.1652,0.3394,0.1876,0.3916,0.0,0.0,0.0,0.0
574358,0.417,0.0332,0.2272,0.139,0.2268,0.1126,0.038,0.3646
17059,0.1528,0.3102,0.454,0.2944,0.0,0.0,0.0,0.0
558015,0.0348,0.0034,0.1266,0.314,0.0002,0.4786,0.0008,0.0004
529083,0.3986,0.4954,0.3252,0.2588,0.0344,0.1776,0.3806,0.0112
640431,0.0734,0.3784,0.3322,0.4286,0.0002,0.0886,0.4472,0.0002
1131,0.0958,0.4868,0.4724,0.137,0.0002,0.056,0.0562,0.0002
136110,0.1516,0.417,0.2136,0.0348,0.001,0.0626,0.0656,0.0002
560055,0.1136,0.4816,0.1124,0.0144,0.0002,0.3366,0.2794,0.0002
13774,0.185,0.2982,0.373,0.1348,0.0086,0.0,0.0,0.0008
18747,0.041,0.3158,0.2698,0.0856,0.4328,0.0,0.0,0.0
33895,0.2442,0.1168,0.0016,0.1254,0.0002,0.0002,0.0002,0.0002
33897,0.0368,0.2838,0.0086,0.4878,0.0038,0.0002,0.0008,0.239
18743,0.476,0.2468,0.4562,0.3712,0.0,0.0,0.0,0.0
33893,0.0008,0.2192,0.0246,0.0204,0.0,0.0002,0.0,0.0
531687,0.262,0.4946,0.3356,0.133,0.0002,0.251,0.3562,0.0002
34510,0.0192,0.2684,0.343,0.0716,0.0002,0.0,0.0,0.0002
34047,0.1856,0.4024,0.4558,0.1398,0.0002,0.0034,0.0,0.0002
88526,0.3566,0.4708,0.3588,0.1422,0.003,0.0,0.0,0.0006
8509,0.0152,0.476,0.112,0.1552,0.02,0.0002,0.0002,0.0002
34519,0.1926,0.1912,0.4106,0.3772,0.0002,0.0,0.0008,0.0002
76223,0.0568,0.0372,0.0276,0.0922,0.0002,0.2378,0.3748,0.0002
296887,0.367,0.238,0.1738,0.4464,0.0002,0.388,0.0702,0.0002
532959,0.0954,0.391,0.2988,0.1086,0.0,0.0,0.0,0.0086
541341,0.0918,0.101,0.0084,0.2594,0.0,0.0,0.0,0.0
541342,0.0694,0.386,0.0392,0.4458,0.0,0.0,0.0,0.0
541347,0.0012,0.2524,0.4504,0.0058,0.0,0.0,0.0,0.0
182973,0.1776,0.4554,0.305,0.1574,0.4742,0.0,0.0,0.168
28091,0.0126,0.1582,0.0972,0.398,0.0002,0.0118,0.0932,0.0002
28094,0.0146,0.0606,0.3118,0.3268,0.0002,0.1572,0.369,0.0002
313038,0.4572,0.2432,0.3696,0.182,0.0002,0.0226,0.2444,0.0002
182622,0.1678,0.4542,0.4004,0.2,0.0384,0.002,0.0,0.3864
543851,0.246,0.4058,0.3144,0.1366,0.4336,0.0,0.0,0.0102
543855,0.354,0.446,0.4428,0.3402,0.0002,0.0,0.0,0.0162
273663,0.05,0.321,0.4232,0.1102,0.1026,0.0,0.0,0.0028
279979,0.1198,0.116,0.0186,0.24,0.0002,0.0002,0.0052,0.0002
174823,0.2594,0.3522,0.4958,0.4262,0.0002,0.328,0.2148,0.0002
4765,0.1044,0.376,0.3856,0.035,0.0,0.0,0.0,0.0
174829,0.144,0.3492,0.4012,0.2436,0.0002,0.3994,0.4406,0.0002
629454,0.3566,0.048,0.0696,0.294,0.104,0.0,0.0,0.0534
266949,0.0176,0.4788,0.006,0.4644,0.0,0.0244,0.0004,0.0
181991,0.2086,0.2266,0.2364,0.2422,0.0002,0.0014,0.0142,0.0002
576477,0.3714,0.2506,0.4286,0.475,0.035,0.0,0.0252,0.0024
19039,0.2838,0.4744,0.2448,0.4652,0.007,0.0,0.0,0.0002
19036,0.0,0.1542,0.0946,0.0962,0.0,0.0,0.0,0.0
19034,0.0122,0.4774,0.0716,0.187,0.0,0.224,0.0164,0.0
19035,0.0224,0.3166,0.3038,0.1638,0.0002,0.0002,0.0002,0.0002
5806,0.0156,0.3068,0.2316,0.0244,0.0024,0.1046,0.2192,0.0002
19030,0.006,0.4274,0.021,0.166,0.4076,0.0004,0.0012,0.0002
19031,0.3698,0.3972,0.4622,0.4926,0.0,0.0,0.0,0.0
281263,0.0288,0.2684,0.495,0.1486,0.0002,0.2512,0.0,0.0002
116375,0.2896,0.2564,0.3074,0.0504,0.0002,0.0002,0.0002,0.0002
17371,0.2498,0.25,0.4104,0.4772,0.0906,0.0,0.0,0.3924
281260,0.3166,0.484,0.1782,0.0526,0.0,0.0,0.0,0.0
575102,0.158,0.3424,0.1904,0.4978,0.0626,0.0,0.0,0.4216
17375,0.2588,0.4512,0.478,0.3466,0.0002,0.0,0.0004,0.0002
72127,0.4762,0.3614,0.2322,0.407,0.0002,0.2404,0.3482,0.0002
101068,0.0506,0.2158,0.0916,0.1048,0.0002,0.1612,0.1488,0.0002
93390,0.136,0.2354,0.1804,0.2636,0.0002,0.0002,0.0002,0.0002
181198,0.0124,0.4604,0.3576,0.0594,0.0002,0.0002,0.0002,0.0002
436973,0.058,0.3036,0.0516,0.3016,0.0002,0.0,0.0028,0.0002
27219,0.4994,0.3226,0.4732,0.286,0.0002,0.0002,0.0002,0.0002
154318,0.4204,0.3028,0.123,0.2224,0.0002,0.18,0.4376,0.0002
542063,0.4158,0.4378,0.48,0.4372,0.4408,0.0094,0.0,0.2204
550483,0.1116,0.259,0.2466,0.2438,0.0002,0.0,0.005,0.0002
550486,0.1426,0.1674,0.2808,0.2482,0.0,0.0,0.0,0.0
550487,0.338,0.1762,0.3478,0.4614,0.0002,0.0,0.0,0.0002
557454,0.3744,0.2738,0.2592,0.3552,0.0,0.0,0.0,0.0
16684,0.0,0.213,0.004,0.1178,0.0,0.0014,0.0002,0.0
16687,0.2158,0.0732,0.249,0.4242,0.0732,0.1062,0.0,0.0
105183,0.2204,0.2612,0.3066,0.0636,0.0008,0.0,0.0648,0.0004
559302,0.2114,0.3868,0.0556,0.2864,0.0004,0.0,0.0026,0.0002
166878,0.3554,0.027,0.1506,0.4312,0.1068,0.0,0.0,0.2982
559305,0.392,0.4374,0.1958,0.1262,0.0,0.0,0.0,0.0
559306,0.4088,0.3474,0.1458,0.2054,0.0002,0.0022,0.0,0.0002
559308,0.1684,0.4664,0.1866,0.058,0.0002,0.1538,0.0302,0.0002
559309,0.0624,0.3228,0.3398,0.0784,0.0002,0.0,0.0002,0.0002
166877,0.392,0.4388,0.3286,0.3748,0.0002,0.0,0.0,0.0002
166302,0.1804,0.0784,0.2362,0.0744,0.1654,0.0008,0.015,0.0418
2709,0.0292,0.4296,0.0328,0.4132,0.0,0.0,0.0,0.0
568447,0.1954,0.3204,0.4996,0.3672,0.0004,0.0,0.0,0.0202
278941,0.2272,0.187,0.0422,0.2966,0.1884,0.0002,0.0042,0.001
278947,0.004,0.409,0.146,0.038,0.0,0.0,0.0,0.0
9179,0.2954,0.338,0.4806,0.2276,0.0,0.0,0.0,0.0
539355,0.4952,0.4952,0.2992,0.435,0.4746,0.0,0.0,0.2482
9175,0.0146,0.3156,0.266,0.014,0.0,0.0,0.0,0.0836
10687,0.4366,0.0344,0.3258,0.0452,0.0002,0.003,0.1214,0.0002
16972,0.0,0.1928,0.0018,0.1614,0.0,0.0006,0.0008,0.0
33403,0.1264,0.0912,0.1772,0.2446,0.0,0.0,0.0,0.0
16974,0.0028,0.2076,0.0116,0.0404,0.0,0.0,0.0,0.0
16975,0.4968,0.3072,0.2042,0.3866,0.0,0.0,0.0,0.0
678302,0.396,0.4538,0.3672,0.359,0.1698,0.0,0.0004,0.2442
17085,0.3886,0.287,0.0504,0.0784,0.0,0.0,0.0,0.0
141807,0.2894,0.062,0.0882,0.0722,0.0002,0.439,0.2386,0.0002
6253,0.0026,0.0986,0.4782,0.1206,0.0,0.0,0.0,0.0
33375,0.249,0.4532,0.247,0.4406,0.0,0.0,0.0,0.0
574295,0.406,0.3614,0.1104,0.1568,0.0,0.0,0.0,0.001
574293,0.1198,0.2814,0.1146,0.0232,0.0002,0.0002,0.001,0.0002
574291,0.1288,0.431,0.1728,0.0172,0.282,0.3768,0.4162,0.013
33374,0.0008,0.2982,0.1156,0.1234,0.0,0.0,0.0,0.0
70301,0.189,0.2634,0.4736,0.0474,0.0,0.0,0.0,0.0
9711,0.396,0.467,0.2072,0.1802,0.0002,0.0,0.013,0.0002
830,0.0592,0.0294,0.249,0.2922,0.0002,0.0018,0.3788,0.0002
831,0.0474,0.192,0.0954,0.3512,0.0002,0.0084,0.2312,0.0002
33399,0.2316,0.1702,0.2038,0.1846,0.0002,0.0002,0.0002,0.0002
408782,0.0176,0.381,0.3124,0.0938,0.0002,0.0018,0.0022,0.0002
33391,0.3216,0.2104,0.1902,0.3972,0.003,0.0,0.0,0.0002
33390,0.0178,0.432,0.011,0.415,0.0002,0.4282,0.4068,0.0002
552022,0.0052,0.2036,0.0932,0.2582,0.0,0.0,0.0,0.0
552023,0.2628,0.462,0.2014,0.4296,0.0002,0.0,0.0,0.0072
84735,0.2538,0.215,0.4402,0.338,0.0592,0.0,0.0,0.2736
158926,0.0184,0.065,0.1436,0.0292,0.0002,0.0082,0.001,0.0002
543083,0.2076,0.3242,0.033,0.0186,0.0256,0.0,0.0004,0.2956
17100,0.0,0.2246,0.0014,0.171,0.0014,0.0002,0.0002,0.0002
141982,0.439,0.1754,0.4148,0.3098,0.2264,0.002,0.0002,0.3172
3006,0.0012,0.0728,0.0414,0.3392,0.0002,0.0482,0.2358,0.0002
533230,0.041,0.0278,0.0026,0.2164,0.0002,0.0002,0.0002,0.0002
18359,0.1144,0.498,0.0154,0.2968,0.0002,0.0,0.0,0.0002
33975,0.0544,0.4324,0.3304,0.0262,0.0,0.0,0.0,0.45
5486,0.4318,0.143,0.4962,0.2256,0.0002,0.0,0.0,0.0002
33979,0.0294,0.0828,0.3726,0.471,0.0002,0.001,0.0102,0.0002
280733,0.0546,0.4554,0.1736,0.388,0.0,0.1234,0.0122,0.0
10670,0.0212,0.226,0.4304,0.0596,0.0072,0.0008,0.0,0.0002
577247,0.4442,0.281,0.1424,0.0656,0.006,0.0,0.0,0.0054
72383,0.241,0.3724,0.3224,0.2258,0.0002,0.1728,0.3966,0.0002
801998,0.4916,0.127,0.3592,0.1868,0.0002,0.0002,0.0002,0.0002
170398,0.4316,0.0648,0.1258,0.1516,0.0002,0.0002,0.0002,0.0002
72381,0.1654,0.28,0.1484,0.1442,0.0526,0.0,0.3218,0.0738
16989,0.011,0.3374,0.3026,0.0018,0.0,0.0,0.0,0.0
306270,0.2434,0.3344,0.092,0.26,0.01,0.0,0.0,0.1832
542591,0.4232,0.4698,0.127,0.2132,0.0006,0.2366,0.0002,0.0028
28287,0.0028,0.137,0.0886,0.2966,0.0002,0.2604,0.2354,0.0002
28286,0.0014,0.2558,0.25,0.054,0.0002,0.0,0.0,0.1188
28283,0.0816,0.3518,0.1434,0.2242,0.0002,0.0,0.0,0.0002
296300,0.0022,0.374,0.1456,0.0264,0.0,0.0,0.0,0.0
181854,0.054,0.1626,0.2472,0.0648,0.2432,0.0,0.0076,0.062
51799,0.3762,0.306,0.1296,0.1564,0.0002,0.0,0.0,0.0006
552167,0.1632,0.2882,0.2404,0.1764,0.0002,0.2488,0.4598,0.0002
50846,0.3572,0.2102,0.017,0.0134,0.0002,0.3696,0.0982,0.0002
