Motifs:     Frequencies:
149166      0.00%
19693       0.00%
70558       0.00%
27342       0.00%
83291       0.00%
550506      0.00%
297534      0.00%
50775       0.00%
279867      0.00%
5822        0.00%
295854      0.00%
83659       0.00%
549722      0.00%
72859       0.00%
533229      0.00%
149150      0.00%
84283       0.00%
575078      0.00%
135631      0.00%
26974       0.00%
575033      0.00%
552019      0.00%
271085      0.00%
74670       0.00%
542043      0.00%
18142       0.00%
37742       0.00%
72254       0.00%
83547       0.00%
530094      0.00%
267950      0.00%
267070      0.00%
22871       0.00%
575142      0.00%
149083      0.00%
576105      0.00%
281243      0.00%
560332      0.00%
959         0.00%
541499      0.00%
295739      0.00%
49975       0.00%
279355      0.00%
267067      0.00%
82747       0.00%
18135       0.00%
33719       0.00%
21966       0.00%
17215       0.00%
255         0.00%
13166       0.00%
5471        0.00%
9083        0.00%
148283      0.00%
17335       0.00%
550227      0.00%
36061       0.00%
35959       0.00%
559291      0.00%
36027       0.00%
74399       0.00%
19643       0.00%
17535       0.00%
139935      0.00%
559325      0.00%
9143        0.00%
72091       0.00%
17373       0.00%
576563      0.00%
542941      0.00%
22839       0.00%
2303        0.00%
530843      0.00%
557549      0.00%
50855       0.00%
576614      0.00%
35055       0.00%
34943       0.00%
560334      0.00%
39278       0.00%
33757       0.00%
279358      0.00%
281662      0.00%
557789      0.00%
574412      0.00%
558699      0.00%
142542      0.00%
5743        0.00%
576597      0.00%
574293      0.00%
36078       0.00%
549692      0.00%
279261      0.00%
35231       0.00%
279021      0.00%
139758      0.00%
43630       0.00%
991         0.00%
279247      0.00%
557775      0.00%
3295        0.00%
576665      0.00%
70606       0.00%
19575       0.00%
574361      0.00%
52327       0.00%
72363       0.00%
140094      0.00%
35503       0.00%
19694       0.00%
550236      0.00%
100763      0.00%
279502      0.00%
559342      0.00%
39271       0.00%
7375        0.00%
83103       0.00%
531659      0.00%
552140      0.00%
38503       0.00%
26222       0.00%
26270       0.00%
39326       0.00%
3054        0.00%
574378      0.00%
767         0.00%
139727      0.00%
52375       0.00%
19677       0.00%
559515      0.00%
43678       0.00%
552131      0.00%
530027      0.00%
550499      0.00%
560331      0.00%
99675       0.00%
551587      0.00%
3311        0.00%
558427      0.00%
1007        0.00%
17647       0.00%
576716      0.00%
529755      0.00%
21870       0.00%
559787      0.00%
101579      0.00%
6559        0.00%
51623       0.00%
8943        0.00%
17390       0.00%
52334       0.00%
139983      0.00%
557806      0.00%
281806      0.00%
70047       0.00%
557886      0.00%
557519      0.00%
551324      0.00%
278991      0.00%
531115      0.00%
140013      0.00%
8831        0.00%
135583      0.00%
72907       0.00%
551596      0.00%
559223      0.00%
101035      0.00%
33723       0.00%
279277      0.00%
142398      0.00%
36047       0.00%
52382       0.00%
549683      0.00%
3822        0.00%
140238      0.00%
166047      0.00%
34143       0.00%
33774       0.00%
139997      0.00%
148639      0.00%
576682      0.00%
70351       0.00%
558030      0.00%
4479        0.00%
139741      0.00%
72766       0.00%
6831        0.00%
574259      0.00%
279278      0.00%
4591        0.00%
70381       0.00%
3037        0.00%
70462       0.00%
139757      0.00%
550508      0.00%
557805      0.00%
33655       0.00%
71003       0.00%
551315      0.00%
560190      0.00%
71275       0.00%
13214       0.00%
2999        0.00%
72910       0.00%
100511      0.00%
34415       0.00%
17339       0.00%
99947       0.00%
70095       0.00%
70125       0.00%
70459       0.00%
574310      0.00%
99131       0.00%
529211      0.00%
21911       0.00%
557883      0.00%
4927        0.00%
51911       0.00%
21918       0.00%
69919       0.00%
33599       0.00%
538206      0.00%
43479       0.00%
546359      0.00%
25533       0.00%
812742      0.00%
84335       0.00%
547127      0.00%
26071       0.00%
26087       0.00%
5599        0.00%
21485       0.00%
275806      0.00%
25575       0.00%
17375       0.00%
5823        0.00%
170446      0.00%
166526      0.00%
576567      0.00%
144990      0.00%
26093       0.00%
144222      0.00%
546407      0.00%
824163      0.00%
280895      0.00%
10943       0.00%
137947      0.00%
545630      0.00%
535739      0.00%
41947       0.00%
91854       0.00%
26331       0.00%
576206      0.00%
153182      0.00%
828357      0.00%
27373       0.00%
811973      0.00%
542958      0.00%
273595      0.00%
537454      0.00%
546455      0.00%
551271      0.00%
559327      0.00%
84399       0.00%
297662      0.00%
546398      0.00%
152414      0.00%
156510      0.00%
543453      0.00%
285790      0.00%
558059      0.00%
545623      0.00%
836499      0.00%
564279      0.00%
287582      0.00%
25581       0.00%
542063      0.00%
828362      0.00%
137854      0.00%
564391      0.00%
142059      0.00%
273117      0.00%
22895       0.00%
838341      0.00%
34495       0.00%
281199      0.00%
807781      0.00%
547166      0.00%
26327       0.00%
550455      0.00%
142013      0.00%
72423       0.00%
42365       0.00%
72407       0.00%
182734      0.00%
275294      0.00%
829132      0.00%
115550      0.00%
811877      0.00%
543927      0.00%
115614      0.00%
41943       0.00%
562846      0.00%
535277      0.00%
170590      0.00%
87655       0.00%
42363       0.00%
558511      0.00%
41959       0.00%
564375      0.00%
9967        0.00%
562126      0.00%
51519       0.00%
10687       0.00%
150205      0.00%
547422      0.00%
50926       0.00%
17391       0.00%
117399      0.00%
116071      0.00%
33759       0.00%
17855       0.00%
535615      0.00%
115543      0.00%
559837      0.00%
13293       0.00%
50871       0.00%
539342      0.00%
273639      0.00%
50667       0.00%
50811       0.00%
35567       0.00%
547271      0.00%
116327      0.00%
166637      0.00%
52431       0.00%
104094      0.00%
531163      0.00%
551479      0.00%
51950       0.00%
5103        0.00%
33535       0.00%
838243      0.00%
542319      0.00%
36063       0.00%
115559      0.00%
288350      0.00%
108238      0.00%
137917      0.00%
22175       0.00%
84383       0.00%
289998      0.00%
140014      0.00%
50919       0.00%
535227      0.00%
566878      0.00%
91742       0.00%
11455       0.00%
531131      0.00%
25565       0.00%
285278      0.00%
547383      0.00%
547495      0.00%
543071      0.00%
272703      0.00%
281775      0.00%
39405       0.00%
104142      0.00%
551518      0.00%
543951      0.00%
51901       0.00%
20203       0.00%
547230      0.00%
547479      0.00%
22127       0.00%
169310      0.00%
36031       0.00%
535783      0.00%
836553      0.00%
50669       0.00%
169374      0.00%
538270      0.00%
117095      0.00%
51691       0.00%
304734      0.00%
170334      0.00%
51567       0.00%
84702       0.00%
138459      0.00%
838857      0.00%
531165      0.00%
9919        0.00%
25579       0.00%
103262      0.00%
314462      0.00%
36571       0.00%
152526      0.00%
559799      0.00%
273591      0.00%
528879      0.00%
550302      0.00%
281263      0.00%
18395       0.00%
566990      0.00%
543963      0.00%
101047      0.00%
101079      0.00%
39319       0.00%
76207       0.00%
101102      0.00%
535727      0.00%
42679       0.00%
533486      0.00%
42359       0.00%
838307      0.00%
531067      0.00%
50923       0.00%
550606      0.00%
75071       0.00%
552023      0.00%
154830      0.00%
824227      0.00%
828325      0.00%
42727       0.00%
807779      0.00%
34527       0.00%
531127      0.00%
575175      0.00%
574311      0.00%
173422      0.00%
169630      0.00%
541655      0.00%
271319      0.00%
828364      0.00%
51807       0.00%
574375      0.00%
563799      0.00%
541151      0.00%
137911      0.00%
529383      0.00%
273583      0.00%
543358      0.00%
20190       0.00%
549726      0.00%
172894      0.00%
539854      0.00%
281211      0.00%
18391       0.00%
531159      0.00%
575182      0.00%
116279      0.00%
279531      0.00%
306382      0.00%
19419       0.00%
574926      0.00%
50079       0.00%
117198      0.00%
169422      0.00%
41949       0.00%
559803      0.00%
50031       0.00%
141631      0.00%
7359        0.00%
300494      0.00%
297707      0.00%
824265      0.00%
305758      0.00%
271071      0.00%
20157       0.00%
116375      0.00%
142523      0.00%
21483       0.00%
25531       0.00%
277598      0.00%
531063      0.00%
50591       0.00%
273629      0.00%
137949      0.00%
267239      0.00%
574366      0.00%
149727      0.00%
70635       0.00%
50799       0.00%
312782      0.00%
530655      0.00%
576055      0.00%
836554      0.00%
35551       0.00%
107886      0.00%
84543       0.00%
541659      0.00%
50909       0.00%
181598      0.00%
168798      0.00%
532975      0.00%
104030      0.00%
181854      0.00%
542015      0.00%
36475       0.00%
76143       0.00%
279515      0.00%
19071       0.00%
299870      0.00%
9951        0.00%
87758       0.00%
35967       0.00%
535675      0.00%
552087      0.00%
117854      0.00%
92622       0.00%
537438      0.00%
80478       0.00%
91502       0.00%
533437      0.00%
574830      0.00%
174494      0.00%
552046      0.00%
117847      0.00%
575079      0.00%
136155      0.00%
539230      0.00%
537550      0.00%
828332      0.00%
50135       0.00%
91550       0.00%
7391        0.00%
547991      0.00%
272799      0.00%
559535      0.00%
75183       0.00%
10991       0.00%
76503       0.00%
19415       0.00%
76519       0.00%
26077       0.00%
273133      0.00%
550199      0.00%
51931       0.00%
107982      0.00%
182638      0.00%
568478      0.00%
19431       0.00%
300382      0.00%
541677      0.00%
550558      0.00%
297709      0.00%
297655      0.00%
77035       0.00%
36567       0.00%
564318      0.00%
567966      0.00%
281310      0.00%
27117       0.00%
90974       0.00%
23021       0.00%
567662      0.00%
166583      0.00%
276062      0.00%
135903      0.00%
560347      0.00%
541167      0.00%
76477       0.00%
116119      0.00%
281207      0.00%
559805      0.00%
551255      0.00%
574887      0.00%
157086      0.00%
76525       0.00%
6623        0.00%
76471       0.00%
574807      0.00%
576606      0.00%
51615       0.00%
181614      0.00%
137851      0.00%
115607      0.00%
284366      0.00%
174542      0.00%
545694      0.00%
280927      0.00%
137950      0.00%
140719      0.00%
76523       0.00%
157278      0.00%
269547      0.00%
108190      0.00%
173518      0.00%
273015      0.00%
50543       0.00%
101099      0.00%
101086      0.00%
34287       0.00%
535159      0.00%
117406      0.00%
88407       0.00%
560363      0.00%
137847      0.00%
150199      0.00%
19435       0.00%
551582      0.00%
82799       0.00%
20199       0.00%
543807      0.00%
541551      0.00%
552142      0.00%
576622      0.00%
576670      0.00%
22943       0.00%
559854      0.00%
72311       0.00%
539742      0.00%
279983      0.00%
18159       0.00%
551511      0.00%
174446      0.00%
543295      0.00%
103326      0.00%
150206      0.00%
534751      0.00%
50151       0.00%
117086      0.00%
51927       0.00%
18413       0.00%
166631      0.00%
50847       0.00%
304590      0.00%
107934      0.00%
838083      0.00%
105678      0.00%
575902      0.00%
811881      0.00%
551630      0.00%
85167       0.00%
86878       0.00%
117351      0.00%
39661       0.00%
117150      0.00%
150235      0.00%
50139       0.00%
541675      0.00%
535787      0.00%
547527      0.00%
535741      0.00%
268511      0.00%
19437       0.00%
268919      0.00%
34175       0.00%
268923      0.00%
116078      0.00%
563511      0.00%
83407       0.00%
42459       0.00%
269021      0.00%
281275      0.00%
273083      0.00%
576718      0.00%
76411       0.00%
75999       0.00%
84699       0.00%
35263       0.00%
545646      0.00%
547895      0.00%
138477      0.00%
51693       0.00%
575127      0.00%
559847      0.00%
105166      0.00%
9663        0.00%
154062      0.00%
543463      0.00%
19695       0.00%
576679      0.00%
181870      0.00%
171102      0.00%
559343      0.00%
299982      0.00%
93278       0.00%
87639       0.00%
551278      0.00%
72411       0.00%
551534      0.00%
42711       0.00%
535790      0.00%
270815      0.00%
50157       0.00%
173662      0.00%
300750      0.00%
807785      0.00%
20094       0.00%
297693      0.00%
812745      0.00%
36539       0.00%
10735       0.00%
543959      0.00%
562743      0.00%
283998      0.00%
552103      0.00%
174686      0.00%
145870      0.00%
559838      0.00%
535223      0.00%
531693      0.00%
182878      0.00%
84603       0.00%
141947      0.00%
100987      0.00%
529839      0.00%
266975      0.00%
157038      0.00%
72379       0.00%
546414      0.00%
18047       0.00%
144734      0.00%
76095       0.00%
88423       0.00%
107870      0.00%
531007      0.00%
567758      0.00%
547159      0.00%
543355      0.00%
5615        0.00%
137963      0.00%
182686      0.00%
35295       0.00%
539294      0.00%
76478       0.00%
575063      0.00%
568014      0.00%
80990       0.00%
531134      0.00%
173774      0.00%
828361      0.00%
170702      0.00%
545735      0.00%
117959      0.00%
17887       0.00%
534895      0.00%
543979      0.00%
539758      0.00%
86990       0.00%
146014      0.00%
7295        0.00%
543415      0.00%
5855        0.00%
574359      0.00%
34543       0.00%
101085      0.00%
72430       0.00%
543469      0.00%
150237      0.00%
535229      0.00%
559742      0.00%
547182      0.00%
19647       0.00%
109774      0.00%
543919      0.00%
273645      0.00%
269549      0.00%
283486      0.00%
313694      0.00%
141743      0.00%
51687       0.00%
154206      0.00%
550487      0.00%
18927       0.00%
20091       0.00%
3806        0.00%
273127      0.00%
42423       0.00%
273019      0.00%
566222      0.00%
559851      0.00%
79566       0.00%
140267      0.00%
3775        0.00%
84287       0.00%
79310       0.00%
117143      0.00%
18815       0.00%
532959      0.00%
562782      0.00%
18411       0.00%
811939      0.00%
50907       0.00%
566638      0.00%
156526      0.00%
301662      0.00%
313038      0.00%
281326      0.00%
574814      0.00%
547278      0.00%
20158       0.00%
547438      0.00%
85103       0.00%
5871        0.00%
109006      0.00%
562775      0.00%
545742      0.00%
169566      0.00%
531551      0.00%
166523      0.00%
312270      0.00%
36471       0.00%
19135       0.00%
543087      0.00%
281278      0.00%
51831       0.00%
562798      0.00%
166638      0.00%
109662      0.00%
273079      0.00%
546503      0.00%
301518      0.00%
533467      0.00%
116318      0.00%
285022      0.00%
548007      0.00%
84655       0.00%
158302      0.00%
543451      0.00%
273118      0.00%
576158      0.00%
547534      0.00%
166622      0.00%
576110      0.00%
101101      0.00%
52439       0.00%
76526       0.00%
312158      0.00%
3519        0.00%
281835      0.00%
539806      0.00%
38381       0.00%
828243      0.00%
83295       0.00%
276942      0.00%
101051      0.00%
269015      0.00%
563822      0.00%
273503      0.00%
2815        0.00%
575031      0.00%
152926      0.00%
92878       0.00%
530783      0.00%
115566      0.00%
285902      0.00%
562014      0.00%
304078      0.00%
543839      0.00%
531133      0.00%
836515      0.00%
104798      0.00%
104046      0.00%
41966       0.00%
297591      0.00%
575854      0.00%
148911      0.00%
576615      0.00%
273471      0.00%
576167      0.00%
547175      0.00%
142046      0.00%
150231      0.00%
576094      0.00%
563662      0.00%
563815      0.00%
313950      0.00%
560303      0.00%
271679      0.00%
84695       0.00%
272607      0.00%
535773      0.00%
560287      0.00%
271323      0.00%
116135      0.00%
50663       0.00%
543981      0.00%
52461       0.00%
563806      0.00%
564382      0.00%
575943      0.00%
175198      0.00%
547431      0.00%
100783      0.00%
6847        0.00%
51943       0.00%
538318      0.00%
166590      0.00%
546391      0.00%
146638      0.00%
9711        0.00%
87390       0.00%
531175      0.00%
281007      0.00%
836521      0.00%
535278      0.00%
543454      0.00%
84191       0.00%
51823       0.00%
548039      0.00%
168814      0.00%
538974      0.00%
301406      0.00%
76407       0.00%
563543      0.00%
101551      0.00%
276830      0.00%
20087       0.00%
574318      0.00%
6879        0.00%
42685       0.00%
281277      0.00%
538222      0.00%
107422      0.00%
137966      0.00%
82863       0.00%
88526       0.00%
275918      0.00%
157390      0.00%
302286      0.00%
78686       0.00%
22879       0.00%
142011      0.00%
543357      0.00%
533485      0.00%
538062      0.00%
271325      0.00%
297183      0.00%
284254      0.00%
84669       0.00%
169326      0.00%
153950      0.00%
271341      0.00%
34239       0.00%
41915       0.00%
546471      0.00%
20151       0.00%
533823      0.00%
575134      0.00%
559806      0.00%
84319       0.00%
297598      0.00%
552039      0.00%
10975       0.00%
79454       0.00%
811946      0.00%
38375       0.00%
564327      0.00%
304846      0.00%
535789      0.00%
281213      0.00%
304478      0.00%
109262      0.00%
271791      0.00%
564334      0.00%
105566      0.00%
273071      0.00%
19167       0.00%
50925       0.00%
84605       0.00%
84663       0.00%
575838      0.00%
289486      0.00%
531631      0.00%
135647      0.00%
541423      0.00%
17903       0.00%
117454      0.00%
543467      0.00%
72375       0.00%
300638      0.00%
166525      0.00%
26333       0.00%
87703       0.00%
550494      0.00%
76413       0.00%
550510      0.00%
6527        0.00%
271935      0.00%
18879       0.00%
538014      0.00%
80590       0.00%
117303      0.00%
281819      0.00%
9599        0.00%
564311      0.00%
156574      0.00%
181662      0.00%
280991      0.00%
266719      0.00%
828329      0.00%
549838      0.00%
43495       0.00%
142039      0.00%
576663      0.00%
533373      0.00%
563614      0.00%
568526      0.00%
158814      0.00%
574407      0.00%
141950      0.00%
273111      0.00%
34431       0.00%
559835      0.00%
6639        0.00%
559831      0.00%
35455       0.00%
181150      0.00%
566734      0.00%
273623      0.00%
298219      0.00%
301774      0.00%
166621      0.00%
285390      0.00%
173678      0.00%
547239      0.00%
168910      0.00%
83311       0.00%
17151       0.00%
84591       0.00%
9695        0.00%
281319      0.00%
42683       0.00%
543421      0.00%
41963       0.00%
547950      0.00%
537502      0.00%
50607       0.00%
535255      0.00%
150251      0.00%
21997       0.00%
533367      0.00%
35519       0.00%
50015       0.00%
150238      0.00%
84599       0.00%
158046      0.00%
269022      0.00%
543422      0.00%
117335      0.00%
542943      0.00%
562638      0.00%
36590       0.00%
9183        0.00%
543855      0.00%
533469      0.00%
305614      0.00%
533483      0.00%
71903       0.00%
288206      0.00%
37863       0.00%
5567        0.00%
74731       0.00%
42478       0.00%
9855        0.00%
575799      0.00%
136173      0.00%
41917       0.00%
543343      0.00%
142055      0.00%
150247      0.00%
153294      0.00%
273085      0.00%
268983      0.00%
50751       0.00%
829033      0.00%
543903      0.00%
547415      0.00%
273567      0.00%
183502      0.00%
273115      0.00%
101053      0.00%
76475       0.00%
174430      0.00%
559739      0.00%
530751      0.00%
281303      0.00%
36535       0.00%
289230      0.00%
314574      0.00%
51895       0.00%
546510      0.00%
51871       0.00%
830156      0.00%
543351      0.00%
271293      0.00%
542383      0.00%
535663      0.00%
181086      0.00%
11503       0.00%
158414      0.00%
50813       0.00%
85199       0.00%
108958      0.00%
117047      0.00%
34271       0.00%
551326      0.00%
103790      0.00%
303966      0.00%
182894      0.00%
181710      0.00%
546199      0.00%
72427       0.00%
150142      0.00%
87646       0.00%
535275      0.00%
529387      0.00%
42427       0.00%
19583       0.00%
166111      0.00%
313806      0.00%
6783        0.00%
273021      0.00%
563566      0.00%
142062      0.00%
137439      0.00%
43645       0.00%
550350      0.00%
37867       0.00%
83359       0.00%
116382      0.00%
71087       0.00%
566174      0.00%
88471       0.00%
20155       0.00%
547934      0.00%
157022      0.00%
83631       0.00%
42734       0.00%
6895        0.00%
150254      0.00%
101095      0.00%
297595      0.00%
271229      0.00%
559735      0.00%
543135      0.00%
100989      0.00%
18911       0.00%
541407      0.00%
568414      0.00%
543407      0.00%
533215      0.00%
551991      0.00%
279471      0.00%
539038      0.00%
531519      0.00%
551575      0.00%
84431       0.00%
545703      0.00%
824233      0.00%
546462      0.00%
72315       0.00%
541615      0.00%
535262      0.00%
550231      0.00%
71999       0.00%
314062      0.00%
85055       0.00%
137853      0.00%
76509       0.00%
552094      0.00%
271335      0.00%
72381       0.00%
563863      0.00%
267243      0.00%
42715       0.00%
166519      0.00%
50807       0.00%
534847      0.00%
574919      0.00%
20093       0.00%
281759      0.00%
157134      0.00%
575831      0.00%
549742      0.00%
50875       0.00%
138427      0.00%
575847      0.00%
564430      0.00%
150703      0.00%
828268      0.00%
295915      0.00%
531055      0.00%
145102      0.00%
137918      0.00%
181966      0.00%
84711       0.00%
566894      0.00%
538990      0.00%
175310      0.00%
575911      0.00%
43739       0.00%
5087        0.00%
533935      0.00%
811878      0.00%
281309      0.00%
273022      0.00%
302174      0.00%
551374      0.00%
76863       0.00%
38637       0.00%
116023      0.00%
574414      0.00%
137943      0.00%
306270      0.00%
51837       0.00%
171214      0.00%
828323      0.00%
566686      0.00%
531070      0.00%
297694      0.00%
72255       0.00%
51947       0.00%
173726      0.00%
117342      0.00%
281271      0.00%
26349       0.00%
93390       0.00%
104910      0.00%
10623       0.00%
566622      0.00%
533479      0.00%
76414       0.00%
103838      0.00%
531182      0.00%
271339      0.00%
838245      0.00%
42621       0.00%
542111      0.00%
807843      0.00%
52319       0.00%
562078      0.00%
146526      0.00%
563870      0.00%
116174      0.00%
289886      0.00%
533463      0.00%
20189       0.00%
575143      0.00%
281039      0.00%
567918      0.00%
72111       0.00%
312670      0.00%
558043      0.00%
562542      0.00%
535771      0.00%
83375       0.00%
136171      0.00%
273627      0.00%
542127      0.00%
277086      0.00%
574775      0.00%
142014      0.00%
535767      0.00%
80334       0.00%
168862      0.00%
76911       0.00%
42429       0.00%
117079      0.00%
43447       0.00%
84606       0.00%
269035      0.00%
566942      0.00%
51949       0.00%
22253       0.00%
7407        0.00%
575950      0.00%
152430      0.00%
22079       0.00%
140219      0.00%
10879       0.00%
83519       0.00%
288094      0.00%
83567       0.00%
142061      0.00%
116062      0.00%
550254      0.00%
91598       0.00%
72317       0.00%
828266      0.00%
83263       0.00%
174798      0.00%
88414       0.00%
25469       0.00%
103374      0.00%
89182       0.00%
103278      0.00%
551223      0.00%
559741      0.00%
140251      0.00%
92766       0.00%
539086      0.00%
158926      0.00%
574295      0.00%
535671      0.00%
551527      0.00%
288462      0.00%
142571      0.00%
550238      0.00%
268990      0.00%
535165      0.00%
150203      0.00%
283598      0.00%
542047      0.00%
88782       0.00%
51551       0.00%
43485       0.00%
182622      0.00%
100575      0.00%
51933       0.00%
576103      0.00%
272815      0.00%
281214      0.00%
117966      0.00%
546158      0.00%
89294       0.00%
116311      0.00%
297597      0.00%
542271      0.00%
150253      0.00%
84667       0.00%
154318      0.00%
277710      0.00%
86942       0.00%
562526      0.00%
88670       0.00%
543419      0.00%
268989      0.00%
9199        0.00%
548046      0.00%
117102      0.00%
42717       0.00%
563550      0.00%
535163      0.00%
41847       0.00%
529119      0.00%
824261      0.00%
812627      0.00%
166587      0.00%
19679       0.00%
25563       0.00%
41853       0.00%
116334      0.00%
575070      0.00%
91486       0.00%
297659      0.00%
181102      0.00%
35311       0.00%
535166      0.00%
145758      0.00%
275406      0.00%
181198      0.00%
72879       0.00%
535230      0.00%
11391       0.00%
100983      0.00%
22111       0.00%
811977      0.00%
169678      0.00%
549790      0.00%
566126      0.00%
76510       0.00%
531181      0.00%
181918      0.00%
142525      0.00%
107374      0.00%
268925      0.00%
546142      0.00%
92510       0.00%
828265      0.00%
141949      0.00%
158158      0.00%
576599      0.00%
563559      0.00%
156622      0.00%
100990      0.00%
91038       0.00%
18111       0.00%
562030      0.00%
33775       0.00%
137959      0.00%
269031      0.00%
166635      0.00%
273597      0.00%
575895      0.00%
535677      0.00%
50527       0.00%
289118      0.00%
576087      0.00%
838051      0.00%
33727       0.00%
11487       0.00%
533231      0.00%
547927      0.00%
543151      0.00%
108142      0.00%
273134      0.00%
535735      0.00%
576151      0.00%
547998      0.00%
535259      0.00%
42477       0.00%
20187       0.00%
36079       0.00%
531179      0.00%
18143       0.00%
546247      0.00%
828330      0.00%
547943      0.00%
271342      0.00%
18359       0.00%
5055        0.00%
136123      0.00%
78798       0.00%
17791       0.00%
528863      0.00%
273533      0.00%
173470      0.00%
91086       0.00%
72318       0.00%
108894      0.00%
107358      0.00%
269543      0.00%
42619       0.00%
138475      0.00%
10719       0.00%
19183       0.00%
136151      0.00%
562894      0.00%
90990       0.00%
552030      0.00%
529135      0.00%
183390      0.00%
84717       0.00%
137915      0.00%
305870      0.00%
13287       0.00%
559423      0.00%
50495       0.00%
836517      0.00%
51899       0.00%
273646      0.00%
531615      0.00%
84718       0.00%
531691      0.00%
38631       0.00%
574878      0.00%
142045      0.00%
166589      0.00%
563767      0.00%
537950      0.00%
72413       0.00%
811882      0.00%
173006      0.00%
116126      0.00%
42615       0.00%
50877       0.00%
108126      0.00%
811942      0.00%
543039      0.00%
531166      0.00%
267245      0.00%
574823      0.00%
273086      0.00%
116055      0.00%
574302      0.00%
559853      0.00%
166615      0.00%
137965      0.00%
41965       0.00%
285134      0.00%
280799      0.00%
43741       0.00%
533871      0.00%
115662      0.00%
142519      0.00%
166619      0.00%
530863      0.00%
545639      0.00%
42733       0.00%
534959      0.00%
545687      0.00%
533431      0.00%
574871      0.00%
541623      0.00%
23277       0.00%
297687      0.00%
563918      0.00%
152478      0.00%
150139      0.00%
51835       0.00%
169582      0.00%
84670       0.00%
105054      0.00%
568430      0.00%
43757       0.00%
154718      0.00%
281325      0.00%
543470      0.00%
173406      0.00%
269019      0.00%
576199      0.00%
824165      0.00%
543447      0.00%
533371      0.00%
87502       0.00%
144334      0.00%
172910      0.00%
531687      0.00%
108910      0.00%
91758       0.00%
172958      0.00%
79198       0.00%
142555      0.00%
531069      0.00%
567646      0.00%
5759        0.00%
81102       0.00%
146126      0.00%
271223      0.00%
566110      0.00%
268987      0.00%
546215      0.00%
838761      0.00%
269037      0.00%
101083      0.00%
142007      0.00%
576711      0.00%
142511      0.00%
551262      0.00%
85151       0.00%
37869       0.00%
289374      0.00%
575086      0.00%
297703      0.00%
25582       0.00%
547486      0.00%
72939       0.00%
273131      0.00%
72429       0.00%
50783       0.00%
529389      0.00%
116430      0.00%
25559       0.00%
535271      0.00%
567710      0.00%
529983      0.00%
829100      0.00%
273643      0.00%
273527      0.00%
150135      0.00%
138455      0.00%
50155       0.00%
142043      0.00%
140221      0.00%
35199       0.00%
312926      0.00%
535261      0.00%
562590      0.00%
182990      0.00%
149935      0.00%
547223      0.00%
287694      0.00%
18397       0.00%
574263      0.00%
84715       0.00%
305502      0.00%
828259      0.00%
20205       0.00%
80222       0.00%
546206      0.00%
811875      0.00%
269038      0.00%
542159      0.00%
5503        0.00%
20183       0.00%
562487      0.00%
281307      0.00%
567902      0.00%
543183      0.00%
297691      0.00%
281323      0.00%
141535      0.00%
117358      0.00%
39399       0.00%
107470      0.00%
20206       0.00%
150141      0.00%
26039       0.00%
43735       0.00%
273531      0.00%
51775       0.00%
539246      0.00%
72414       0.00%
153038      0.00%
533435      0.00%
529727      0.00%
9087        0.00%
277198      0.00%
4991        0.00%
76507       0.00%
828261      0.00%
182942      0.00%
33663       0.00%
42471       0.00%
18407       0.00%
76975       0.00%
109150      0.00%
50903       0.00%
43501       0.00%
141943      0.00%
838858      0.00%
70367       0.00%
72863       0.00%
75119       0.00%
101054      0.00%
276174      0.00%
99759       0.00%
103774      0.00%
84701       0.00%
272959      0.00%
279263      0.00%
271287      0.00%
830060      0.00%
562519      0.00%
13275       0.00%
284110      0.00%
6591        0.00%
297710      0.00%
42455       0.00%
43502       0.00%
297661      0.00%
546151      0.00%
42461       0.00%
530847      0.00%
546254      0.00%
41911       0.00%
157294      0.00%
268926      0.00%
559679      0.00%
103886      0.00%
86894       0.00%
537966      0.00%
21479       0.00%
557791      0.00%
543982      0.00%
17343       0.00%
50863       0.00%
19421       0.00%
541678      0.00%
38511       0.00%
87406       0.00%
25467       0.00%
50103       0.00%
43639       0.00%
9151        0.00%
273615      0.00%
87607       0.00%
85087       0.00%
22847       0.00%
281151      0.00%
13277       0.00%
281787      0.00%
88375       0.00%
34047       0.00%
19383       0.00%
87383       0.00%
8703        0.00%
82751       0.00%
72095       0.00%
144846      0.00%
142557      0.00%
541503      0.00%
43751       0.00%
562791      0.00%
551591      0.00%
170398      0.00%
136157      0.00%
21855       0.00%
140215      0.00%
271227      0.00%
560315      0.00%
52445       0.00%
183406      0.00%
39279       0.00%
560365      0.00%
279007      0.00%
174702      0.00%
115511      0.00%
49983       0.00%
838805      0.00%
533743      0.00%
138461      0.00%
152942      0.00%
559519      0.00%
72382       0.00%
271291      0.00%
828777      0.00%
551319      0.00%
36541       0.00%
529647      0.00%
144238      0.00%
41851       0.00%
26045       0.00%
26075       0.00%
828262      0.00%
174750      0.00%
272735      0.00%
836518      0.00%
543931      0.00%
78702       0.00%
557535      0.00%
25527       0.00%
139999      0.00%
104807      0.00%
812390      0.00%
836505      0.00%
8959        0.00%
19438       0.00%
36587       0.00%
72303       0.00%
541661      0.00%
546135      0.00%
140270      0.00%
43383       0.00%
13271       0.00%
281783      0.00%
529759      0.00%
142399      0.00%
117918      0.00%
271775      0.00%
811941      0.00%
36583       0.00%
17279       0.00%
545591      0.00%
26094       0.00%
117911      0.00%
91806       0.00%
18414       0.00%
117863      0.00%
531119      0.00%
543965      0.00%
559727      0.00%
26350       0.00%
117870      0.00%
35703       0.00%
